10.9,0.0002923977,1,3420
10.915,0.0005847953,2,
10.915,0.000877193,3,
10.923,0.0011695906,4,
10.929,0.0014619883,5,
10.931,0.001754386,6,
10.933,0.0020467836,7,
10.941,0.0023391813,8,
11.019,0.0026315789,9,
11.029,0.0029239766,10,
11.047,0.0032163743,11,
11.058,0.0035087719,12,
11.063,0.0038011696,13,
11.07,0.0040935673,14,
11.075,0.0043859649,15,
11.087,0.0046783626,16,
11.109,0.0049707602,17,
11.134,0.0052631579,18,
11.145,0.0055555556,19,
11.145,0.0058479532,20,
11.152,0.0061403509,21,
11.159,0.0064327485,22,
11.166,0.0067251462,23,
11.172,0.0070175439,24,
11.181,0.0073099415,25,
11.194,0.0076023392,26,
11.196,0.0078947368,27,
11.198,0.0081871345,28,
11.202,0.0084795322,29,
11.205,0.0087719298,30,
11.208,0.0090643275,31,
11.221,0.0093567251,32,
11.236,0.0096491228,33,
11.263,0.0099415205,34,
11.267,0.0102339181,35,
11.277,0.0105263158,36,
11.298,0.0108187135,37,
11.322,0.0111111111,38,
11.325,0.0114035088,39,
11.326,0.0116959064,40,
11.345,0.0119883041,41,
11.349,0.0122807018,42,
11.358,0.0125730994,43,
11.362,0.0128654971,44,
11.384,0.0131578947,45,
11.408,0.0134502924,46,
11.428,0.0137426901,47,
11.437,0.0140350877,48,
11.444,0.0143274854,49,
11.465,0.014619883,50,
11.475,0.0149122807,51,
11.485,0.0152046784,52,
11.491,0.015497076,53,
11.492,0.0157894737,54,
11.493,0.0160818713,55,
11.512,0.016374269,56,
11.519,0.0166666667,57,
11.532,0.0169590643,58,
11.563,0.017251462,59,
11.573,0.0175438596,60,
11.577,0.0178362573,61,
11.592,0.018128655,62,
11.622,0.0184210526,63,
11.642,0.0187134503,64,
11.643,0.019005848,65,
11.65,0.0192982456,66,
11.676,0.0195906433,67,
11.679,0.0198830409,68,
11.679,0.0201754386,69,
11.682,0.0204678363,70,
11.686,0.0207602339,71,
11.694,0.0210526316,72,
11.697,0.0213450292,73,
11.716,0.0216374269,74,
11.724,0.0219298246,75,
11.725,0.0222222222,76,
11.734,0.0225146199,77,
11.736,0.0228070175,78,
11.738,0.0230994152,79,
11.738,0.0233918129,80,
11.742,0.0236842105,81,
11.746,0.0239766082,82,
11.748,0.0242690058,83,
11.755,0.0245614035,84,
11.769,0.0248538012,85,
11.776,0.0251461988,86,
11.78,0.0254385965,87,
11.782,0.0257309942,88,
11.787,0.0260233918,89,
11.8,0.0263157895,90,
11.802,0.0266081871,91,
11.804,0.0269005848,92,
11.815,0.0271929825,93,
11.826,0.0274853801,94,
11.835,0.0277777778,95,
11.842,0.0280701754,96,
11.844,0.0283625731,97,
11.869,0.0286549708,98,
11.873,0.0289473684,99,
11.877,0.0292397661,100,
11.884,0.0295321637,101,
11.887,0.0298245614,102,
11.891,0.0301169591,103,
11.912,0.0304093567,104,
11.918,0.0307017544,105,
11.918,0.030994152,106,
11.94,0.0312865497,107,
11.942,0.0315789474,108,
11.943,0.031871345,109,
11.943,0.0321637427,110,
11.944,0.0324561404,111,
11.948,0.032748538,112,
11.949,0.0330409357,113,
11.956,0.0333333333,114,
11.964,0.033625731,115,
11.967,0.0339181287,116,
11.968,0.0342105263,117,
11.981,0.034502924,118,
11.982,0.0347953216,119,
11.988,0.0350877193,120,
12.01,0.035380117,121,
12.01,0.0356725146,122,
12.011,0.0359649123,123,
12.018,0.0362573099,124,
12.019,0.0365497076,125,
12.042,0.0368421053,126,
12.059,0.0371345029,127,
12.079,0.0374269006,128,
12.09,0.0377192982,129,
12.101,0.0380116959,130,
12.103,0.0383040936,131,
12.118,0.0385964912,132,
12.122,0.0388888889,133,
12.124,0.0391812865,134,
12.151,0.0394736842,135,
12.158,0.0397660819,136,
12.163,0.0400584795,137,
12.168,0.0403508772,138,
12.209,0.0406432749,139,
12.21,0.0409356725,140,
12.238,0.0412280702,141,
12.238,0.0415204678,142,
12.241,0.0418128655,143,
12.242,0.0421052632,144,
12.247,0.0423976608,145,
12.248,0.0426900585,146,
12.252,0.0429824561,147,
12.268,0.0432748538,148,
12.295,0.0435672515,149,
