10.229,0.0002923977,1,3420
10.242,0.0005847953,2,
10.264,0.000877193,3,
10.282,0.0011695906,4,
10.352,0.0014619883,5,
10.382,0.001754386,6,
10.386,0.0020467836,7,
10.394,0.0023391813,8,
10.399,0.0026315789,9,
10.422,0.0029239766,10,
10.441,0.0032163743,11,
10.467,0.0035087719,12,
10.478,0.0038011696,13,
10.479,0.0040935673,14,
10.48,0.0043859649,15,
10.483,0.0046783626,16,
10.535,0.0049707602,17,
10.549,0.0052631579,18,
10.551,0.0055555556,19,
10.571,0.0058479532,20,
10.585,0.0061403509,21,
10.596,0.0064327485,22,
10.619,0.0067251462,23,
10.623,0.0070175439,24,
10.64,0.0073099415,25,
10.662,0.0076023392,26,
10.667,0.0078947368,27,
10.683,0.0081871345,28,
10.721,0.0084795322,29,
10.747,0.0087719298,30,
10.794,0.0090643275,31,
10.851,0.0093567251,32,
10.852,0.0096491228,33,
10.861,0.0099415205,34,
10.879,0.0102339181,35,
10.926,0.0105263158,36,
10.927,0.0108187135,37,
10.931,0.0111111111,38,
10.982,0.0114035088,39,
11.024,0.0116959064,40,
11.052,0.0119883041,41,
11.08,0.0122807018,42,
11.107,0.0125730994,43,
11.114,0.0128654971,44,
11.12,0.0131578947,45,
11.125,0.0134502924,46,
11.126,0.0137426901,47,
11.153,0.0140350877,48,
11.202,0.0143274854,49,
11.204,0.014619883,50,
11.226,0.0149122807,51,
11.244,0.0152046784,52,
11.253,0.015497076,53,
11.273,0.0157894737,54,
11.287,0.0160818713,55,
11.289,0.016374269,56,
11.299,0.0166666667,57,
11.398,0.0169590643,58,
11.434,0.017251462,59,
11.436,0.0175438596,60,
11.481,0.0178362573,61,
11.484,0.018128655,62,
11.489,0.0184210526,63,
11.492,0.0187134503,64,
11.519,0.019005848,65,
11.537,0.0192982456,66,
11.539,0.0195906433,67,
11.567,0.0198830409,68,
11.595,0.0201754386,69,
11.603,0.0204678363,70,
11.643,0.0207602339,71,
11.663,0.0210526316,72,
11.68,0.0213450292,73,
11.68,0.0216374269,74,
11.723,0.0219298246,75,
11.734,0.0222222222,76,
11.77,0.0225146199,77,
11.807,0.0228070175,78,
11.809,0.0230994152,79,
11.812,0.0233918129,80,
11.84,0.0236842105,81,
11.887,0.0239766082,82,
11.909,0.0242690058,83,
11.911,0.0245614035,84,
11.915,0.0248538012,85,
11.925,0.0251461988,86,
11.931,0.0254385965,87,
11.939,0.0257309942,88,
11.98,0.0260233918,89,
11.986,0.0263157895,90,
11.993,0.0266081871,91,
12.002,0.0269005848,92,
12.019,0.0271929825,93,
12.044,0.0274853801,94,
12.049,0.0277777778,95,
12.05,0.0280701754,96,
12.071,0.0283625731,97,
12.087,0.0286549708,98,
12.088,0.0289473684,99,
12.093,0.0292397661,100,
12.096,0.0295321637,101,
12.099,0.0298245614,102,
12.101,0.0301169591,103,
12.102,0.0304093567,104,
12.103,0.0307017544,105,
12.105,0.030994152,106,
12.106,0.0312865497,107,
12.107,0.0315789474,108,
12.156,0.031871345,109,
12.157,0.0321637427,110,
12.171,0.0324561404,111,
12.177,0.032748538,112,
12.182,0.0330409357,113,
12.186,0.0333333333,114,
12.187,0.033625731,115,
12.196,0.0339181287,116,
12.198,0.0342105263,117,
12.199,0.034502924,118,
12.204,0.0347953216,119,
12.205,0.0350877193,120,
12.208,0.035380117,121,
12.22,0.0356725146,122,
12.225,0.0359649123,123,
12.228,0.0362573099,124,
12.268,0.0365497076,125,
12.27,0.0368421053,126,
12.283,0.0371345029,127,
12.302,0.0374269006,128,
12.313,0.0377192982,129,
12.316,0.0380116959,130,
12.329,0.0383040936,131,
12.331,0.0385964912,132,
12.343,0.0388888889,133,
12.346,0.0391812865,134,
12.349,0.0394736842,135,
12.359,0.0397660819,136,
12.373,0.0400584795,137,
12.377,0.0403508772,138,
12.384,0.0406432749,139,
12.389,0.0409356725,140,
12.397,0.0412280702,141,
12.397,0.0415204678,142,
12.414,0.0418128655,143,
12.423,0.0421052632,144,
12.435,0.0423976608,145,
12.439,0.0426900585,146,
12.439,0.0429824561,147,
12.447,0.0432748538,148,
12.459,0.0435672515,149,
12.459,0.0438596491,150,
12.471,0.0441520468,151,
12.472,0.0444444444,152,
12.475,0.0447368421,153,
12.485,0.0450292398,154,
12.506,0.0453216374,155,
12.515,0.0456140351,156,
12.516,0.0459064327,157,
12.517,0.0461988304,158,
12.525,0.0464912281,159,
12.525,0.0467836257,160,
12.527,0.0470760234,161,
12.534,0.0473684211,162,
12.535,0.0476608187,163,
12.536,0.0479532164,164,
12.538,0.048245614,165,
12.541,0.0485380117,166,
12.549,0.0488304094,167,
12.55,0.049122807,168,
12.57,0.0494152047,169,
12.575,0.0497076023,170,
12.61,0.05,171,
12.633,0.0502923977,172,
12.633,0.0505847953,173,
