1,0.15
2,0.157
3,0.131
4,0.13
5,0.129
6,0.129
7,0.129
8,0.134
9,0.129
10,0.129
11,0.106
12,0.13
13,0.106
14,0.13
15,0.082
16,0.13
17,0.133
18,0.134
19,0.132
20,0.263
21,0.262
22,0.271
23,0.27
24,0.274
25,0.274
26,0.275
27,0.278
28,0.282
29,0.285
30,0.285
31,0.29
32,0.29
33,0.292
34,0.302
35,0.303
36,0.304
37,0.305
38,0.307
39,0.308
40,0.129
41,0.129
42,0.129
43,0.132
44,0.155
45,0.129
46,0.129
47,0.122
48,0.132
49,0.13
50,0.13
51,0.128
52,0.129
53,0.132
54,0.13
55,0.13
56,0.133
57,0.128
58,0.129
59,0.134
60,0.129
