0.900390625,0.900390625,,,,,,,,,1.80078125,18.0078125
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1,1,,,,,,,,,2,20
1,0.9755859375,,,,,,,,,1.9755859375,19.755859375
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1,1,,,,,,,,,2,20
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1,1,,,,,,,,,2,20
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1.03,1.03,0.888671875,0.8896484375,,,,,,,3.8383203125,38.383203125
0.9462890625,0.947265625,1.01,1.01,,,,,,,3.9135546875,39.135546875
1,1,1,1,,,,,,,4,40
0.9755859375,0.9755859375,0.974609375,0.974609375,,,,,,,3.900390625,39.00390625
1,1,1,1,,,,,,,4,40
0.9755859375,1,1,1,,,,,,,3.9755859375,39.755859375
0.9755859375,0.974609375,0.9755859375,0.9755859375,,,,,,,3.9013671875,39.013671875
1,1,1,1,,,,,,,4,40
0.9716796875,0.9716796875,0.9716796875,0.9716796875,,,,,,,3.88671875,38.8671875
1.02,1.03,1.03,1.03,,,,,,,4.11,41.1
1,0.974609375,0.9755859375,0.974609375,0.9130859375,0.9189453125,,,,,5.7568359375,57.568359375
1.01,1.01,0.958984375,1.01,0.94921875,1.01,,,,,5.948203125,59.48203125
0.94140625,0.9443359375,1.02,0.953125,0.9755859375,0.931640625,,,,,5.76609375,57.6609375
0.9658203125,1,0.9365234375,1.01,0.9384765625,0.9599609375,,,,,5.81078125,58.1078125
1.04,0.96875,0.9765625,1,1.05,1.02,,,,,6.0553125,60.553125
1.01,0.9697265625,1.05,0.97265625,1.02,1.03,,,,,6.0523828125,60.523828125
0.958984375,1,0.9609375,1.01,0.962890625,0.9453125,,,,,5.838125,58.38125
1.02,1.01,1.02,0.939453125,1.02,1.03,,,,,6.039453125,60.39453125
0.9267578125,1.03,0.9248046875,1,0.9560546875,0.9443359375,,,,,5.781953125,57.81953125
0.97265625,0.9619140625,0.9736328125,0.962890625,0.9560546875,0.970703125,,,,,5.7978515625,57.978515625
1.02,1.01,1.01,1.01,1.04,1.05,0.8740234375,0.8408203125,,,7.85484375,78.5484375
1,0.94921875,1.02,0.96484375,0.9677734375,1.01,1.01,0.771484375,,,7.6933203125,76.933203125
0.947265625,1.01,0.9501953125,1.06,0.9736328125,0.9462890625,0.9677734375,1.24,,,8.09515625,80.9515625
1.03,0.9609375,1.03,0.947265625,1.02,0.96484375,1.04,1.02,,,8.013046875,80.13046875
1.02,0.9453125,1.01,1.01,0.9658203125,1.01,0.951171875,0.9462890625,,,7.85859375,78.5859375
0.958984375,1.02,0.9404296875,0.958984375,0.9296875,1.01,1.03,0.8857421875,,,7.733828125,77.33828125
1.01,1,1.01,0.9384765625,1.05,0.9521484375,0.9384765625,1.1,,,7.9991015625,79.991015625
0.9755859375,0.974609375,1.03,1.01,0.9462890625,1.03,1.05,0.92578125,,,7.942265625,79.42265625
1,1.01,0.974609375,0.9755859375,1.03,1.02,0.9248046875,0.9755859375,,,7.9105859375,79.105859375
0.9697265625,0.9716796875,0.96484375,1.01,1,0.9365234375,1.01,0.9560546875,,,7.818828125,78.18828125
0.9345703125,1.02,0.9365234375,1.01,1.01,1,0.9345703125,0.51171875,0.29296875,0.1376953125,7.788046875,77.88046875
1.01,0.787109375,1.01,0.96875,0.8876953125,0.7802734375,0.970703125,0.2490234375,0.677734375,0.451171875,7.7924609375,77.924609375
0.8701171875,0.7529296875,0.8720703125,0.873046875,0.85546875,0.75390625,0.8681640625,0.2353515625,0.8662109375,0.8115234375,7.7587890625,77.587890625
0.84765625,0.744140625,0.8466796875,0.8447265625,0.84765625,0.7353515625,0.84375,0.24609375,0.8486328125,0.841796875,7.646484375,76.46484375
0.8505859375,0.7421875,0.8515625,0.8544921875,0.8505859375,0.7431640625,0.8505859375,0.26953125,0.8505859375,0.8525390625,7.7158203125,77.158203125
0.8525390625,0.744140625,0.8515625,0.8486328125,0.853515625,0.7451171875,0.8505859375,0.3037109375,0.8525390625,0.84765625,7.75,77.5
0.8525390625,0.74609375,0.8564453125,0.8564453125,0.853515625,0.748046875,0.853515625,0.3466796875,0.8525390625,0.857421875,7.8232421875,78.232421875
0.84765625,0.740234375,0.84375,0.8466796875,0.8466796875,0.7392578125,0.8447265625,0.392578125,0.84765625,0.8427734375,7.7919921875,77.919921875
0.8427734375,0.7392578125,0.8466796875,0.8466796875,0.8447265625,0.7353515625,0.8427734375,0.416015625,0.8447265625,0.8447265625,7.8037109375,78.037109375
0.84375,0.744140625,0.8427734375,0.83984375,0.8408203125,0.751953125,0.8408203125,0.4208984375,0.841796875,0.841796875,7.80859375,78.0859375
