60,topo-zoo/Karen.gml,32, SUCCESS
60,topo-zoo/EliBackbone.gml,48, SUCCESS
60,topo-zoo/Agis.gml,32, SUCCESS
62,topo-zoo/Belnet2009.gml,24, SUCCESS
62,topo-zoo/Goodnet.gml,40, SUCCESS
62,topo-zoo/GtsHungary.gml,40, SUCCESS
62,topo-zoo/Abvt.gml,36, SUCCESS
62,topo-zoo/Belnet2008.gml,34, SUCCESS
62,topo-zoo/BtAsiaPac.gml,54, SUCCESS
62,topo-zoo/Quest.gml,34, SUCCESS
62,topo-zoo/Darkstrand.gml,32, SUCCESS
62,topo-zoo/Belnet2007.gml,34, SUCCESS
62,topo-zoo/Funet.gml,36, SUCCESS
62,topo-zoo/Aconet.gml,36, SUCCESS
64,topo-zoo/Belnet2010.gml,32, SUCCESS
64,topo-zoo/Arpanet19728.gml,28, SUCCESS
64,topo-zoo/Ernet.gml,42, SUCCESS
64,topo-zoo/Rediris.gml,36, SUCCESS
66,topo-zoo/Biznet.gml,50, SUCCESS
66,topo-zoo/GtsCzechRepublic.gml,42, SUCCESS
66,topo-zoo/WideJpn.gml,40, SUCCESS
66,topo-zoo/Cesnet200304.gml,42, SUCCESS
68,topo-zoo/Zamren.gml,50, SUCCESS
68,topo-zoo/Rnp.gml,40, SUCCESS
68,topo-zoo/Xeex.gml,46, SUCCESS
70,topo-zoo/Shentel.gml,40, SUCCESS
70,topo-zoo/Iinet.gml,48, SUCCESS
72,topo-zoo/Globalcenter.gml,56, SUCCESS
72,topo-zoo/Renater2004.gml,44, SUCCESS
72,topo-zoo/Reuna.gml,46, SUCCESS
72,topo-zoo/Integra.gml,43, SUCCESS
74,topo-zoo/GtsSlovakia.gml,46, SUCCESS
74,topo-zoo/Airtel.gml,56, SUCCESS
74,topo-zoo/HurricaneElectric.gml,38, SUCCESS
74,topo-zoo/GtsPoland.gml,28, SUCCESS
74,topo-zoo/BtEurope.gml,46, SUCCESS
76,topo-zoo/CrlNetworkServices.gml,36, SUCCESS
76,topo-zoo/Bren.gml,40, SUCCESS
76,topo-zoo/Digex.gml,44, SUCCESS
76,topo-zoo/Geant2001.gml,53, SUCCESS
78,topo-zoo/KentmanJan2011.gml,50, SUCCESS
78,topo-zoo/NetworkUsa.gml,38, SUCCESS
80,topo-zoo/Myren.gml,62, SUCCESS
80,topo-zoo/Janetlense.gml,48, SUCCESS
82,topo-zoo/IowaStatewideFiberMap.gml,52, SUCCESS
82,topo-zoo/Niif.gml,50, SUCCESS
82,topo-zoo/Cwix.gml,44, SUCCESS
82,topo-zoo/Canerie.gml,38, SUCCESS
82,topo-zoo/PionierL1.gml,52, SUCCESS
86,topo-zoo/Belnet2004.gml,64, SUCCESS
86,topo-zoo/Renater2006.gml,38, SUCCESS
86,topo-zoo/Belnet2003.gml,64, SUCCESS
86,topo-zoo/Litnet.gml,58, SUCCESS
86,topo-zoo/Renater2008.gml,38, SUCCESS
86,topo-zoo/Carnet.gml,60, SUCCESS
88,topo-zoo/Belnet2005.gml,56, SUCCESS
88,topo-zoo/Cesnet200511.gml,54, SUCCESS
88,topo-zoo/Belnet2006.gml,56, SUCCESS
88,topo-zoo/Cesnet200603.gml,54, SUCCESS
90,topo-zoo/Evolink.gml,68, SUCCESS
90,topo-zoo/Janetbackbone.gml,56, SUCCESS
90,topo-zoo/Sanet.gml,50, SUCCESS
