0.8955078125,0.8955078125,,,,,,,,,1.791015625,17.91015625
1,1,,,,,,,,,2,20
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1,1,,,,,,,,,2,20
1,1,,,,,,,,,2,20
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1,1,,,,,,,,,2,20
1,1,,,,,,,,,2,20
0.9755859375,0.9755859375,,,,,,,,,1.951171875,19.51171875
1,1,,,,,,,,,2,20
1.02,1.02,0.9130859375,0.912109375,,,,,,,3.8651953125,38.651953125
0.9755859375,1,0.974609375,0.9755859375,,,,,,,3.92578125,39.2578125
0.9755859375,0.9755859375,1,1,,,,,,,3.951171875,39.51171875
1,1,0.9755859375,0.9755859375,,,,,,,3.951171875,39.51171875
1,1,1,1,,,,,,,4,40
1,1,1,1,,,,,,,4,40
0.9755859375,0.9755859375,0.9755859375,0.9755859375,,,,,,,3.90234375,39.0234375
1,1,1,1,,,,,,,4,40
1,1,1,1,,,,,,,4,40
0.9755859375,0.9755859375,0.9755859375,0.9755859375,,,,,,,3.90234375,39.0234375
0.94921875,0.9501953125,0.9501953125,0.9501953125,0.87890625,0.8798828125,,,,,5.55859375,55.5859375
1.03,1.03,1.02,1.02,1.04,1.03,,,,,6.17,61.7
0.9521484375,0.9521484375,0.9521484375,0.9521484375,0.9404296875,0.9453125,,,,,5.6943359375,56.943359375
1.02,1.02,1.02,1.02,1.03,1.03,,,,,6.14,61.4
0.953125,0.953125,0.9521484375,0.953125,0.9404296875,0.9462890625,,,,,5.6982421875,56.982421875
1.02,1.02,1.02,1.02,1.04,1.03,,,,,6.15,61.5
0.9521484375,0.953125,0.953125,0.953125,0.9423828125,0.9462890625,,,,,5.7001953125,57.001953125
1.03,1.03,1.02,1.02,1.03,1.03,,,,,6.16,61.6
0.9521484375,0.9521484375,0.9541015625,0.9541015625,0.943359375,0.94921875,,,,,5.705078125,57.05078125
1.02,1.02,1.02,1.02,1.03,1.03,,,,,6.14,61.4
0.953125,0.953125,1.01,0.951171875,0.9638671875,0.9482421875,0.8935546875,0.93359375,,,7.6066796875,76.066796875
0.97265625,0.97265625,1,0.9755859375,0.9677734375,1,0.9716796875,0.9482421875,,,7.80859375,78.0859375
0.96875,0.96875,0.9404296875,0.966796875,0.939453125,0.9638671875,0.9580078125,0.955078125,,,7.6611328125,76.611328125
1.04,1.04,1.01,1.04,0.9189453125,1.04,1.05,1.04,,,8.1789453125,81.789453125
0.951171875,0.951171875,1.03,0.951171875,1.14,0.955078125,0.953125,0.9541015625,,,7.8858203125,78.858203125
1.04,1.04,0.9697265625,1.04,0.9228515625,1.04,1.01,1.03,,,8.092578125,80.92578125
0.9326171875,0.9423828125,0.947265625,0.9423828125,1.05,0.9287109375,1.01,1.01,,,7.763359375,77.63359375
1,1.03,1,1.03,0.9423828125,1.01,0.94921875,0.9208984375,,,7.8825,78.825
1.02,0.92578125,1.02,0.93359375,0.9580078125,0.951171875,0.970703125,1.02,,,7.7992578125,77.992578125
0.96875,1.06,1.02,1.01,1.03,1.02,1.04,1.03,,,8.17875,81.7875
1.03,0.951171875,0.9462890625,0.955078125,1.03,0.802734375,0.939453125,0.6357421875,0.9248046875,0.6318359375,8.847109375,88.47109375
0.9375,0.931640625,1.04,1.03,0.970703125,0.8095703125,1.02,0.8203125,0.9462890625,0.7392578125,9.2452734375,92.452734375
1.03,1.05,0.9599609375,1.01,0.5791015625,1.09,0.9716796875,0.5576171875,0.9521484375,1.11,9.3105078125,93.105078125
0.9453125,0.955078125,0.966796875,1.02,0.5703125,1.17,0.97265625,0.572265625,1.01,1.13,9.312421875,93.12421875
0.9755859375,1,1.01,0.8701171875,0.52734375,1.15,1.02,0.5322265625,1.04,1.2,9.3252734375,93.252734375
0.9765625,0.974609375,0.9462890625,1.07,0.8623046875,0.9365234375,0.9619140625,0.8583984375,0.9365234375,0.7041015625,9.2272265625,92.272265625
1.01,1.01,0.953125,0.94921875,0.619140625,1,0.9609375,0.6181640625,1.03,1.15,9.3005859375,93.005859375
1.01,0.9658203125,1.01,1.03,0.8310546875,0.9375,1.03,0.828125,1,0.6708984375,9.3133984375,93.133984375
0.9365234375,0.96484375,1.03,1.03,0.734375,1.01,0.9296875,0.732421875,0.9716796875,0.91796875,9.2575,92.575
1.02,0.9404296875,1.03,0.951171875,0.3837890625,1.07,1,0.390625,0.947265625,1.57,9.30328125,93.0328125
